[(29, 0.07481542815500679, 0.0), (59, 0.03638145401687469, 0.0), (118, 0.036959246765885516, 0.0), (177, 0.038421557610933285, 0.0), (236, 0.0340294716168319, 0.0)]
(array([0.19059284, 0.16612472, 0.98236675, 0.23893933, 0.25746279,
       0.41550025, 1.06011562, 0.15124578, 0.97805554, 0.37314721,
       0.22680472, 0.48499867, 0.22214623, 0.90675628, 0.1935299 ,
       0.17644874, 0.48866205, 0.94262494, 0.44178873, 0.82154153,
       0.16742251, 0.32934881, 0.88207941, 0.19489771, 0.13638217,
       0.23107391, 0.9915819 , 0.27725694, 0.82452151, 0.1539275 ,
       0.48529893, 0.27093053, 0.78947228, 1.06269374, 0.90032426,
       1.04222519, 0.22999632, 0.39786091, 0.83802629, 0.18472418,
       0.1248056 , 0.12844471, 0.12746285, 0.19634196, 0.27127457,
       1.01248801, 0.18003235, 0.94896421, 0.13651872, 1.00810037,
       0.16234096, 0.89943337, 0.89711434, 0.14476677, 0.13634692,
       0.20161471, 0.27702233, 0.17212595, 0.9909376 , 0.6792399 ]), array([0.17108978, 0.20006575, 1.01139702, 0.23177883, 0.2456835 ,
       0.40607941, 1.03657657, 0.14846311, 0.91194914, 0.43990414,
       0.19540131, 0.5583772 , 0.19926843, 0.86864973, 0.12893568,
       0.1332897 , 0.43302901, 0.92466979, 0.3850284 , 0.85280431,
       0.20922056, 0.30837697, 0.86521053, 0.11075687, 0.10927828,
       0.228271  , 0.98891945, 0.24381224, 0.81488358, 0.10473298,
       0.46027606, 0.20276717, 0.78638118, 1.05330701, 0.88885793,
       1.02109855, 0.21491432, 0.48007627, 0.84809355, 0.11406044,
       0.12703147, 0.11935986, 0.11425942, 0.1650418 , 0.26783298,
       0.98125211, 0.21177533, 0.89732356, 0.14362276, 0.96334338,
       0.2062553 , 0.91604322, 0.90511612, 0.19052678, 0.19812519,
       0.16513816, 0.33958946, 0.10654138, 0.97863371, 0.52626674]))
